ID;Fecha;Usuario;Contenido;Localización;URL;Seguidores;Retweets;Likes;Sentimiento
1843690188977168411;2024-10-08 16:29:29;Andrés V. Acosta.;El colosal túnel subterráneo que conectará 10 distritos de Lima en 45 minutos: será uno de los más modernos de SUDAMÉRICA vía @larepublica_pe;Lima, Perú;https://x.com/acostaburga/status/1843690188977168411;745;0;1;positive
1820446311193121033;2024-08-05 13:06:37;Gustavo Leal V;¡Celebramos ser la red móvil más rápida del Perú!  Por eso hemos brandeado uno de los trenes de la Línea 1 del Metro de Lima . Nos enorgullece compartir que somos la red móvil más rápida del Perú según OSIPTEL y Ookla en el 2023  ;Lima, Peru;https://x.com/Goss75/status/1820446311193121033;1244;0;1;positive
1864069897153663061;2024-12-03 22:11:10;Perú-Retail;La medida, que buscaba facilitar las obras de la Línea 2 del Metro, se ha aplazado debido al alto tráfico de la temporada navideña. Ya hay una nueva fecha. Descúbrela aquí.  #MetroDeLima #viaexpresa #obrasviales #transporte ;Lima, Perú;https://x.com/peruretail/status/1864069897153663061;8917;0;1;negative
1864870759727812924;2024-12-06 03:13:31;Infobae Perú;Línea 2 del Metro de Lima: uso obligatorio de tarjeta para viajar desde este domingo 8 de diciembre ;Lima, Perú;https://x.com/infobaeperu/status/1864870759727812924;10859;0;1;neutral
1750896386902483394;2024-01-26 15:00:03;Seguro Integral de Salud;#YoTengoSISYTú  Equipos del SIS, en alianza con la Línea Uno del Metro de Lima, orientaron a los usuarios de la estación La Cultura sobre cómo verificar si estás afiliado al SIS vía la App: SIS Asegúrate e Infórmate. SIS, estamos para ti.  ;Lima, Peru;https://x.com/SISPeruOficial/status/1750896386902483394;66931;0;1;neutral
1864073839438659992;2024-12-03 22:26:50;Alberto Morisaki;@JovenesUnidosP Por acá la Línea 1 inicio su construcción en 1986, se retomó en 2010 y se inauguró en 2012. Fueron casi 26 años que demoró su construcción. La Línea 2 del Metro de Lima se concesionó en el 2014, aún no se inaugura. Van casi 10 años. Una lágrima.;Lima, Perú;https://x.com/amorisaki76/status/1864073839438659992;653;0;1;negative
1865127170453995597;2024-12-06 20:12:24;RamoMMV;@ExpresoPeru avanzar que? está q demora como 2 meses pintar los muros de la vía expresa, se larga cuando lima está cmes sus más altos índices delictivos, se cayó el puente porque estos ineptos no le dieron importancia y pusieron unas columnas de fierro para que soporte toneladas de cemento;Lima, Peru;https://x.com/ramoMM_V/status/1865127170453995597;452;0;1;negative
1866138810943426818;2024-12-09 15:12:18;𝒥𝒶𝒾𝓂𝑒 𝒜𝓇𝑒𝓆𝓊𝒾𝓅𝑒ñ𝑜 𝒮𝒾𝒻𝓊𝑒𝓃𝓉𝑒𝓈;@Anita_Romero_L @julianaoxenford 'Faltan más vagones' Es cierto, las autoridades ya lo saben, pero el problema está en las estaciones. Si se añade más vagones, el largo del tren sobrepasa al de las estaciones. Cuando se inició el proyecto, la población de Lima no pasaba los 3 millones de habitantes.;Lima-Perú;https://x.com/Ninja0122/status/1866138810943426818;778;0;0;neutral
1866221406612083173;2024-12-09 20:40:30;Alfredo Jesús 🇵🇪 Vamos Perú carajo;@MTC_GobPeru @noticiAmerica @RPPNoticias @atv_noticias @exitosape @Latina_Noticias @PTV_Noticias @noticias_tvperu @canalN_ @Politica_LR @Lima_ECpe Pa cuando ??? Ya terminaron la línea 2 ? Cuál es el objetivo de estos anuncios... Salgan a darse una vuelta por Lima y vean el caos del tránsito;Santiago de Surco, Peru;https://x.com/AlBascones/status/1866221406612083173;263;0;0;negative
1865968182701273353;2024-12-09 03:54:17;Diario El Chino;Limeños, este 9 de diciembre los horarios del transporte público se ajustan  El Metro de Lima operará hasta las 10:30 p.m.  ¡Planifica tu trayecto! #DiarioElChino #Lima #Transporte ;Peru;https://x.com/elchino_pe/status/1865968182701273353;955;0;0;neutral
1864463833663688893;2024-12-05 00:16:32;Infobae Perú;Metropolitano: Dos servicios desvían sus rutas en Cercado de Lima por incidente aún sin esclarecer ;Lima, Perú;https://x.com/infobaeperu/status/1864463833663688893;10859;0;0;neutral
1865566386321326505;2024-12-08 01:17:41;Diego A.;"@Giulianita_hdc En redes leí ""que tarda 3 horas llegar (desde Lima)"" . Supongo que los problemas inician en JPrado, sna Miguel y faucett.";Lima, Peru;https://x.com/cigala/status/1865566386321326505;573;0;0;negative
1866222945833746785;2024-12-09 20:46:37;AlgunaCositaAlgunModelito?;@MTC_GobPeru @noticiAmerica @RPPNoticias @atv_noticias @exitosape @Latina_Noticias @PTV_Noticias @noticias_tvperu @canalN_ @Politica_LR @Lima_ECpe Terminen la línea 2 que lleva 10 años atrasada y luego sueñan con las otras;Lima;https://x.com/inocentevaldez/status/1866222945833746785;281;0;0;negative
1865108756003991794;2024-12-06 18:59:14;Luigi Montagne; Años y ninguna autoridad hizo algo x dar vida y solución a Lima este,línea abandonada ahora paciencia y esperar el tren x el bien de todos;Lima,Perú;https://x.com/MontagneLuigi/status/1865108756003991794;124;0;0;negative
1866348978046177510;2024-12-10 05:07:26;Re Arana;@DeNeuronita @MuniLima Ese plano es el que se hizo con Villaran y que Muñoz intentó reactivar, el de RLA es distinto al menos en idea ya que es sin peajes y supuestamente cruza la panamericana sur y llegará hasta la estación Atocongo de la linea 1 del metro de Lima, aún no se sabe como;Lima-Perú;https://x.com/reinhardarana/status/1866348978046177510;485;0;0;neutral
1864699070238859668;2024-12-05 15:51:17;Hazte una por Lima;Pensar que la linea 2 del metro lleva como 10 años en construcción;Lima, Perú;https://x.com/LimaHazteUna/status/1864699070238859668;665;0;0;neutral
1865624310586515881;2024-12-08 05:07:51;Y.;@LATAMAirlines eres de lo peor. Mi vuelo se demoró una hora, viajo con mascota. Luego, al llegar a Lima tuvimos que esperar 20 minutos más porque otro avión estaba estacionado donde debíamos estar. Son un desastre;Lima, Peru;https://x.com/HelenaPoison/status/1865624310586515881;261;0;0;negative
1747347996550058037;2024-01-16 20:00:01;Seguro Integral de Salud;#YoTengoSISYTú  Equipos del SIS, en alianza con la Línea Uno del Metro de Lima, orientaron a los usuarios de la estación Villa El Salvador sobre cómo verificar si estás afiliado al SIS vía la App: SIS Asegúrate e Infórmate. SIS, estamos para ti.  @Lineaunope ;Lima, Peru;https://x.com/SISPeruOficial/status/1747347996550058037;66931;0;0;neutral
1866529561070145721;2024-12-10 17:05:00;Infobae Perú;¡Atención, usuarios!  Línea 2 del Metro de Lima: este 11 de diciembre será obligatorio el uso de tarjeta para viajar. ;Lima, Perú;https://x.com/infobaeperu/status/1866529561070145721;10859;0;0;neutral
1819115391563501933;2024-08-01 20:58:01;Raúl Michaud;¡Celebramos ser la red móvil más rápida del Perú!  Por eso hemos brandeado uno de los trenes de la Línea 1 del Metro de Lima . Nos enorgullece compartir que somos la red móvil más rápida del Perú según OSIPTEL y Ookla en el 2023  ;Lima;https://x.com/raul_michaud/status/1819115391563501933;106;0;0;positive
1810328848577290744;2024-07-08 15:03:26;Lhynn Reategui;@paulosbita Uno de los peores alcaldes de Lima. Porky no da la talla. El tráfico en Lima es espantoso y ayer obstaculizó el reordenamiento para empezar la estación central de la línea del metro 2 de Lima;Lima - Perú;https://x.com/Ppukkita/status/1810328848577290744;606;0;0;negative
1811559638434803993;2024-07-12 00:34:09;mercedes220894;Línea 2 del Metro de Lima -Parte 14- municipio edil han tomado otras acciones para manifestar su postura. En un par de zonas cercanas a las vías clausuradas, se han colocado carteles en contra de la construcción de la estación N° 13 de la Línea 2 del Metro, inclusive, uno de;Peru;https://x.com/mercedes220894/status/1811559638434803993;0;0;0;negative
1819086649713705291;2024-08-01 19:03:48;Marcia Burga;¡Celebramos ser la red móvil más rápida del Perú!  Por eso hemos brandeado uno de los trenes de la Línea 1 del Metro de Lima . Nos enorgullece compartir que somos la red móvil más rápida del Perú según OSIPTEL y Ookla en el 2023  ;Lima Peru;https://x.com/MarciaTBE/status/1819086649713705291;171;0;0;positive
1746333763611582684;2024-01-14 00:49:49;Virgilio Acuña Peralta;Srs.@ATU.@MEF_Peru @MTC_GobPeru @pcmperu @presidenciaperu por qué no explican las razones por que la línea uno del metro de Lima sólo cobren en efectivo. Que entripados habrá dentro ???. Y la Prensa tampoco no dice nada @RPPNoticias @canalN_ @diariocorreo;Peru;https://x.com/tiovirgilio/status/1746333763611582684;10453;0;0;negative
1865356608840032678;2024-12-07 11:24:06;José Antonio;@ATU_GobPeru Mientras el servicio del @Metropolitano_L sea un DESASTRE y tenga la política de transbordos , ahorro de combustible, amontonar pasajeros , servicios expresos incompletos y personal que arrea a los pasajeros será un doble DESASTRE.;Lima, Peru;https://x.com/JoseAnt44166456/status/1865356608840032678;284;0;0;negative
1819090791647560176;2024-08-01 19:20:16;Alejandro Cruz;¡Celebramos ser la red móvil más rápida del Perú!  Por eso hemos brandeado uno de los trenes de la Línea 1 del Metro de Lima . Nos enorgullece compartir que somos la red móvil más rápida del Perú según OSIPTEL y Ookla en el 2023  ;Lima;https://x.com/cruzalejandro10/status/1819090791647560176;25;0;0;positive
1819088261525942428;2024-08-01 19:10:13;Ricardo Deustua;¡Celebramos ser la red móvil más rápida del Perú!  Por eso hemos brandeado uno de los trenes de la Línea 1 del Metro de Lima . Nos enorgullece compartir que somos la red móvil más rápida del Perú según OSIPTEL y Ookla en el 2023  ;Lima, Perú;https://x.com/hankadiario/status/1819088261525942428;916;0;0;positive
1819090949831569652;2024-08-01 19:20:54;Juan Jesus;¡Celebramos ser la red móvil más rápida del Perú!  Por eso hemos brandeado uno de los trenes de la Línea 1 del Metro de Lima . Nos enorgullece compartir que somos la red móvil más rápida del Perú según OSIPTEL y Ookla en el 2023  ;Lima;https://x.com/jejuxpain/status/1819090949831569652;24;0;0;positive
1819207077857833279;2024-08-02 03:02:21;Magda Quispe Chumpitaz;¡Celebramos ser la red móvil más rápida del Perú!  Por eso hemos brandeado uno de los trenes de la Línea 1 del Metro de Lima . Nos enorgullece compartir que somos la red móvil más rápida del Perú según OSIPTEL y Ookla en el 2023  ;Lima, Peru;https://x.com/Magdaquispe/status/1819207077857833279;3387;0;0;positive
1819211106851623025;2024-08-02 03:18:21;Lorena Liz;¡Celebramos ser la red móvil más rápida del Perú!  Por eso hemos brandeado uno de los trenes de la Línea 1 del Metro de Lima . Nos enorgullece compartir que somos la red móvil más rápida del Perú según OSIPTEL y Ookla en el 2023  ;Peru;https://x.com/lorenaperu/status/1819211106851623025;61;0;0;positive
1819108053184061451;2024-08-01 20:28:51;Giuli Pérez;¡Celebramos ser la red móvil más rápida del Perú!  Por eso hemos brandeado uno de los trenes de la Línea 1 del Metro de Lima . Nos enorgullece compartir que somos la red móvil más rápida del Perú según OSIPTEL y Ookla en el 2023  ;Lima - Peru;https://x.com/magiupe40/status/1819108053184061451;9;0;0;positive
1819132133060796796;2024-08-01 22:04:33;Sandro Beleván;¡Celebramos ser la red móvil más rápida del Perú!  Por eso hemos brandeado uno de los trenes de la Línea 1 del Metro de Lima . Nos enorgullece compartir que somos la red móvil más rápida del Perú según OSIPTEL y Ookla en el 2023  ;Lima Peru;https://x.com/sandrobelevan/status/1819132133060796796;109;0;0;positive
1843902075446669717;2024-10-09 06:31:27;matias;uno de los mayores placeres en la vida q podría tener sería que abran la estación estadio monumental de la línea 4 del metro de lima, pero cuando esté abierta probablemente ya tendré hasta hijos creo;Lima, Peru;https://x.com/thatmatvel/status/1843902075446669717;44;0;0;positive
1844045525429125364;2024-10-09 16:01:28;mercedes220894;Línea 2 del Metro de Lima -5- historia del país. Esta colosal construcción promete transformar el transporte urbano en uno de los más modernos de Sudamérica y reducir el tráfico y los tiempos de viaje en la capital del Perú. Este megaproyecto contará con un túnel subterráneo de;Peru;https://x.com/mercedes220894/status/1844045525429125364;0;0;0;positive
1842982404576944226;2024-10-06 17:37:00;Andrés V. Acosta.;Esta megaobra conectará 10 distritos de Lima en 45 minutos , tendrá un túnel de 35 km y será uno de los más modernos de Sudamérica | larepublica vía @larepublica_pe;Lima, Perú;https://x.com/acostaburga/status/1842982404576944226;745;0;0;positive
1866470756076642330;2024-12-10 13:11:20;Agencia Andina;🪪 El @MTC_GobPeru anuncia que el Concesionario de la Línea 2 del Metro de Lima y Callao ha dispuesto que desde mañana miércoles 11 de diciembre se inicie la validación y uso obligatorio de las tarjetas interoperables de transportes (TIT). ;Lima;https://x.com/Agencia_Andina/status/1866470756076642330;774266;0;0;neutral
1865455224036429903;2024-12-07 17:55:58;🏳️‍🌈 #NoMatarás;En el @Metropolitano_L ya no hay dias con menos gente. Todos los dias son caos. En Chorrillos por ej las colas llegan hasta la calle permanentemente. Lima se cae a pedazos pero la MML se declara provida;Lima;https://x.com/jorgeapolaya/status/1865455224036429903;3075;0;0;negative
1865755667274825883;2024-12-08 13:49:49;Exitosa Noticias; La ATU anunció que el servicio de transporte público para Lima y Callao tendrá un horario especial el 09 de diciembre del 2024. ;Lima, Peru;https://x.com/exitosape/status/1865755667274825883;1062709;0;0;neutral
1865113856214802719;2024-12-06 19:19:30;TVPerú Noticias; La ATU recomendó a los usuarios planificar sus viajes con antelación y tomar las precauciones necesarias para evitar contratiempos. ;Santa Beatriz, Lima - Perú;https://x.com/noticias_tvperu/status/1865113856214802719;1318340;0;0;neutral
